,date,tv,fb,context_0_center,context_100_center,bookings_noiseless,bookings_noisy,bookings_noisy_context
625,2016-09-17,6247,400765,1.9407379606381536,101.94073796063816,11449782.5,11047329.470334608,12599919.83884513
626,2016-09-18,3847,747712,0.14580948139185465,100.14580948139185,11143256.0,12381951.226176113,12498598.811289597
627,2016-09-19,3390,689939,2.291648370567357,102.29164837056736,11022969.5,11317004.190819575,13150322.88727346
628,2016-09-20,647,689594,0.2604482756145209,100.26044827561452,10474197.0,10008913.057881929,10217271.678373545
629,2016-09-21,9068,550446,0.8842407526103777,100.88424075261038,12088823.0,11052046.299434613,11759438.901522916
630,2016-09-22,5874,309658,-0.9942037652504063,99.0057962347496,11329629.0,10961485.398255222,10166122.386054896
631,2016-09-23,780,280667,-1.0472886925554001,98.9527113074446,10296333.5,11022032.902403576,10184201.948359257
632,2016-09-24,645,734577,-0.6138150819261078,99.3861849180739,10496288.5,9552862.917347362,9061810.851806477
633,2016-09-25,764,616236,0.21877447123679827,100.2187744712368,10460918.0,10565325.278824797,10740344.855814235
634,2016-09-26,3932,484708,2.405224847213138,102.40522484721313,11028754.0,10732210.956436496,12656390.834207006
635,2016-09-27,8952,540066,-0.3545801895810554,99.64541981041894,12060433.0,12388863.399728168,12105199.248063324
636,2016-09-28,1036,382014,1.8111349446245566,101.81113494462456,10398207.0,9448776.616288945,10897684.57198859
637,2016-09-29,8504,617869,-1.2215170397500799,98.77848296024992,12009734.5,12143187.830084983,11165974.19828492
638,2016-09-30,6793,478960,0.13215033888224437,100.13215033888224,11598080.0,12092720.315343082,12198440.586448878
639,2016-10-01,3575,690898,-0.005318989544066237,99.99468101045593,11060449.0,11250900.449080363,11246645.25744511
640,2016-10-02,541,339187,-0.7680015703390456,99.23199842966095,10277793.5,10199933.165867893,9585531.909596657
641,2016-10-03,5159,258758,1.3418382721474114,101.34183827214741,11161179.0,10362822.716425005,11436293.334142935
642,2016-10-04,8778,719133,-0.8848720392613693,99.11512796073863,12115166.5,12652946.47734102,11945048.845931925
643,2016-10-05,3367,375105,1.574687781794607,101.57468778179461,10860952.5,9931874.741257394,11191624.96669308
644,2016-10-06,1196,296809,0.9092974974174138,100.90929749741741,10387604.5,11124221.533592243,11851659.531526174
645,2016-10-07,2510,512788,0.23233247518879707,100.2323324751888,10758394.0,10810675.862801438,10996541.842952475
646,2016-10-08,300,349725,-0.5391837143418596,99.46081628565814,10234862.5,9683591.185217813,9252244.213744326
647,2016-10-09,7043,318240,0.980473726791149,100.98047372679115,11567720.0,12577195.8140639,13361574.795496818
648,2016-10-10,3705,646620,0.5844425035338454,100.58444250353385,11064310.0,10067322.765492566,10534876.768319642
649,2016-10-11,5542,383003,-0.868647850509522,99.13135214949048,11299901.5,10644307.411941933,9949389.131534316
650,2016-10-12,809,313409,0.7894575902588974,100.78945759025889,10318504.5,10693171.336597338,11324737.408804456
651,2016-10-13,2603,619020,-0.3866328718303474,99.61336712816966,10830110.0,10572565.686863512,10263259.389399234
652,2016-10-14,5241,318352,0.8151583117505501,100.81515831175055,11207376.0,11140002.78716116,11792129.4365616
653,2016-10-15,9181,501918,0.5846777559683232,100.58467775596833,12087159.0,12471547.981962377,12939290.186737036
654,2016-10-16,5924,265564,-0.8567984311829173,99.14320156881708,11317582.0,11611008.712483158,10925569.967536824
655,2016-10-17,3488,569778,1.5227298039598145,101.52272980395982,10982489.0,10702066.555202646,11920250.398370497
656,2016-10-18,3035,350736,-0.5821782547854584,99.41782174521454,10782368.0,10675593.12109368,10209850.517265312
657,2016-10-19,1248,422692,0.28281852423871706,100.28281852423872,10460946.0,10861799.517510248,11088054.336901221
658,2016-10-20,6262,667972,-2.3239403935533094,97.67605960644669,11586386.0,10864180.348334733,9005028.033492086
659,2016-10-21,600,461687,-1.3421513824696292,98.65784861753038,10350843.5,11124156.463400468,10050435.357424766
660,2016-10-22,147,464042,-0.026604946351094873,99.9733950536489,10261421.0,9835498.742485883,9814214.785405006
661,2016-10-23,1319,556657,0.11478228380547706,100.11478228380548,10542128.5,10124643.900972389,10216469.72801677
662,2016-10-24,3833,636013,1.6842626094272273,101.68426260942722,11084606.5,10987408.362121867,12334818.449663648
663,2016-10-25,9721,371388,-0.4411983244546304,99.55880167554537,12129894.0,11861877.326230062,11508918.666666359
664,2016-10-26,8280,687682,-0.6343386954482433,99.36566130455175,11999841.0,11541168.853497807,11033697.897139212
665,2016-10-27,9723,730928,0.3924910817721654,100.39249108177216,12310064.0,12572428.762934074,12886421.628351806
666,2016-10-28,830,591755,0.125358458131949,100.12535845813196,10461877.5,10090660.452443706,10190947.218949266
667,2016-10-29,3799,310000,0.6802781916389097,100.6802781916389,10914800.0,11285039.101287099,11829261.654598227
668,2016-10-30,3622,580845,-0.13731084569190452,99.8626891543081,11014822.5,10270296.88808966,10160448.211536137
669,2016-10-31,5564,542261,0.11783546559370714,100.11783546559371,11383930.5,12516257.683710849,12610526.056185815
670,2016-11-01,3491,399296,-0.4529679731417718,99.54703202685823,10897848.0,10552843.580223655,10190469.201710237
671,2016-11-02,2004,310726,-1.2890285604238243,98.71097143957617,10556163.0,10674331.018209826,9643108.169870768
672,2016-11-03,9468,532304,0.6800157581044013,100.6800157581044,12159752.0,13035450.658533484,13579463.265017005
673,2016-11-04,9512,371485,1.7211780232229725,101.72117802322298,12088142.5,12592770.215545738,13969712.634124115
674,2016-11-05,6473,647014,0.135892906283535,100.13589290628353,11618107.0,11989850.371113801,12098564.69614063
675,2016-11-06,3319,356902,0.6655870986228134,100.66558709862281,10842251.0,9203778.510586467,9736248.189484717
676,2016-11-07,4120,671428,-0.9558565366471029,99.0441434633529,11159714.0,11010284.377134768,10245599.147817086
677,2016-11-08,712,503346,1.579158287258851,101.57915828725885,10394073.0,10819363.220093003,12082689.849900084
678,2016-11-09,6888,493087,-0.0013104940635575843,99.99868950593644,11624143.5,12160026.300275566,12158977.90502472
679,2016-11-10,7986,574865,-1.4999886457619456,98.50001135423805,11884632.5,11813937.768363005,10613946.851753447
680,2016-11-11,8037,462339,0.1666538310390298,100.16665383103903,11838569.5,10307142.980658293,10440466.045489516
681,2016-11-12,9210,348743,-0.3029389549710097,99.69706104502899,12016371.5,11828571.393887404,11586220.229910597
682,2016-11-13,672,519419,-1.329429006126841,98.67057099387316,10394109.5,11103752.597520106,10040209.392618632
683,2016-11-14,3537,509860,1.5605231971168319,101.56052319711684,10962330.0,10734097.282851383,11982515.840544848
684,2016-11-15,7182,328700,-0.22635952322288716,99.77364047677712,11600750.0,11502260.145389844,11321172.526811535
685,2016-11-16,3457,543239,-2.2433803103929444,97.75661968960705,10963019.5,9666104.147540212,7871399.899225856
686,2016-11-17,4725,514843,-1.6397603358332813,98.36023966416671,11202421.5,11620593.759439569,10308785.490772944
687,2016-11-18,5625,396118,-0.9181475930221242,99.08185240697787,11323059.0,12114115.116395265,11379597.041977566
688,2016-11-19,2491,609944,0.8719847907746344,100.87198479077463,10803172.0,10160712.278075159,10858300.110694867
689,2016-11-20,4346,270835,-0.6761870752515454,99.32381292474845,11004617.5,10191252.932650952,9650303.272449715
690,2016-11-21,6044,384302,0.8845749987268902,100.88457499872689,11400951.0,11647156.150076244,12354816.149057757
691,2016-11-22,4854,544879,-0.39987414400438165,99.60012585599561,11243239.5,12115457.485560447,11795558.170356942
692,2016-11-23,5083,290591,-0.9137464718068145,99.08625352819318,11161895.5,11394639.416485483,10663642.239040032
693,2016-11-24,8196,641702,0.18332090990174416,100.18332090990174,11960051.0,12856135.91421364,13002792.642135035
694,2016-11-25,2036,455748,-0.747570163289441,99.25242983671056,10635074.0,10525097.69158401,9927041.560952457
695,2016-11-26,8551,555508,0.96467628634737,100.96467628634737,11987954.0,10166078.798549222,10937819.827627119
696,2016-11-27,6018,505138,-0.769103951769113,99.23089604823089,11456169.0,10252838.728821643,9637555.567406353
697,2016-11-28,2929,646578,-0.35760135114960445,99.64239864885039,10909089.0,11129905.860536018,10843824.779616335
698,2016-11-29,8982,397311,-0.40484499974602917,99.59515500025397,11995055.5,12405092.261487596,12081216.261690773
699,2016-11-30,3807,395863,0.20494749112971503,100.20494749112972,10959331.5,10435704.010069167,10599662.00297294
700,2016-12-01,288,402527,-0.6103498884518677,99.38965011154814,10258863.5,10126382.206082977,9638102.295321483
701,2016-12-02,78,304127,0.945158120172205,100.94515812017221,10167663.5,9046231.158464476,9802357.65460224
702,2016-12-03,6933,485169,-0.32695462423203897,99.67304537576796,11629184.5,12170994.053382456,11909430.353996824
703,2016-12-04,2634,653514,-0.29428262216192264,99.70571737783808,10853557.0,10994648.242134929,10759222.144405391
704,2016-12-05,3873,706247,-0.005151129150988037,99.99484887084901,11127723.5,11229905.601523228,11225784.698202437
705,2016-12-06,6589,349519,-0.060204479731294315,99.9397955202687,11492559.5,11682367.37602491,11634203.792239875
706,2016-12-07,9382,343303,-1.3883782068977584,98.61162179310224,12048051.5,11994700.455521295,10883997.890003089
707,2016-12-08,9187,731282,-0.17786957559365996,99.82213042440634,12203041.0,12021380.5361924,11879084.875717472
708,2016-12-09,9817,408113,-0.7832598978593062,99.21674010214069,12167456.5,12380219.309201743,11753611.390914299
709,2016-12-10,5136,632391,0.978007403019847,100.97800740301984,11343395.5,10446575.14101395,11228981.063429827
710,2016-12-11,5426,582169,-0.4667019535008135,99.53329804649918,11376284.5,11654510.650991758,11281149.088191107
711,2016-12-12,3387,309268,-0.2772972037570544,99.72270279624294,10832034.0,10025284.18307293,9803446.420067286
712,2016-12-13,5723,675671,0.1578203964999412,100.15782039649994,11482435.5,11638826.2065467,11765082.523746653
713,2016-12-14,5473,417040,2.0243751268182644,102.02437512681827,11303120.0,11218524.469734458,12838024.57118907
714,2016-12-15,3935,272043,-2.093715707996073,97.90628429200393,10923021.5,11084815.112975042,9409842.546578184
715,2016-12-16,5075,375248,1.024598247998185,101.02459824799818,11202624.0,11586649.63243726,12406328.230835808
716,2016-12-17,3050,706406,0.40808686575827796,100.40808686575828,10963203.0,10474268.118989522,10800737.611596145
717,2016-12-18,579,687335,-0.11454164213327546,99.88545835786672,10459467.5,9941215.182478309,9849581.868771689
718,2016-12-19,8746,506507,-0.2621220872683494,99.73787791273165,12002453.5,11767003.142092833,11557305.472278154
719,2016-12-20,7301,645767,1.6367421855970639,101.63674218559706,11783083.5,11982379.915820075,13291773.664297726
720,2016-12-21,5315,748087,-1.4068359901381509,98.59316400986185,11437043.5,12063993.189940017,10938524.397829495
721,2016-12-22,2476,722673,0.8304137512740114,100.83041375127401,10856536.5,11111091.646111019,11775422.647130229
722,2016-12-23,3077,369447,-0.187740666648359,99.81225933335165,10800123.5,10930585.580384072,10780393.047065385
723,2016-12-24,7757,452866,0.7058761224894283,100.70587612248943,11777833.0,13340935.10686339,13905636.004854932
724,2016-12-25,169,711596,-0.49759726283302647,99.50240273716697,10389598.0,10423319.07954162,10025241.2692752
725,2016-12-26,6452,569233,-0.8864331095416624,99.11356689045834,11575016.5,11692005.641912919,10982859.154279588
726,2016-12-27,4534,402558,-0.5097583938900491,99.49024160610995,11108079.0,10799304.084842015,10391497.369729975
727,2016-12-28,4196,446851,-2.192435914055347,97.80756408594465,11062625.5,10976685.629531467,9222736.89828719
728,2016-12-29,2579,260923,0.37285175088002026,100.37285175088002,10646261.5,10479354.96354248,10777636.364246497
729,2016-12-30,3733,564990,0.4270298431733234,100.42702984317333,11029095.0,10234853.81028423,10576477.684822889
730,2016-12-31,2979,586597,-0.061844632999752805,99.93815536700025,10889098.5,9899351.271354513,9849875.564954711
731,2017-01-01,8242,738142,-0.5208254822156293,99.47917451778437,12017471.0,11947215.61483181,11530555.229059307
732,2017-01-02,6530,489381,-2.6944156644700037,97.30558433553,11550690.5,10933189.291527541,8777656.75995154
733,2017-01-03,7384,378435,0.24038882347879464,100.2403888234788,11666017.5,12248497.25581179,12440808.314594826
734,2017-01-04,5936,674054,-0.3271592993290948,99.6728407006709,11524227.0,11281818.03184662,11020090.592383344
735,2017-01-05,1786,274012,-0.49129681470514225,99.50870318529486,10494206.0,10227973.490388516,9834936.038624402
736,2017-01-06,5240,264366,1.1524513090596709,101.15245130905967,11180183.0,10619647.427424453,11541608.47467219
737,2017-01-07,1029,401753,-0.023915310864452432,99.97608468913555,10406676.5,11264098.829241067,11244966.580549505
738,2017-01-08,100,564506,1.4984110824398065,101.4984110824398,10302253.0,10045108.672142366,11243837.538094211
739,2017-01-09,5500,735514,0.742085260940654,100.74208526094066,11467757.0,11679986.260728285,12273654.469480809
740,2017-01-10,192,550557,0.13236405270129523,100.13236405270129,10313678.5,11346096.104178037,11451987.346339073
741,2017-01-11,5281,563979,1.801121315307709,101.80112131530771,11338189.5,11164275.79337278,12605172.845618948
742,2017-01-12,936,278109,1.5384546880478331,101.53845468804784,10326254.5,9869539.059457537,11100302.809895802
743,2017-01-13,8797,336332,-0.8198714593621231,99.18012854063788,11927566.0,11701176.005507234,11045278.838017536
744,2017-01-14,7328,450066,-0.469138520138117,99.53086147986188,11690633.0,11933250.649555154,11557939.83344466
745,2017-01-15,6161,467115,-1.7666409144167683,98.23335908558323,11465757.5,9973777.36396885,8560464.632435434
746,2017-01-16,7442,349963,-0.6877481391614313,99.31225186083857,11663381.5,11964106.41372928,11413907.902400136
747,2017-01-17,6245,256313,1.0689862629189233,101.06898626291893,11377156.5,11378926.05427578,12234115.064610919
748,2017-01-18,5377,421577,1.1133192297923094,101.11331922979231,11286188.5,11607315.995995454,12497971.379829302
749,2017-01-19,1786,520210,0.7759167979625629,100.77591679796257,10617305.0,10639891.400739426,11260624.839109477
750,2017-01-20,4279,350652,-0.2235786388841201,99.77642136111588,11031126.0,11637243.514189009,11458380.603081712
751,2017-01-21,1727,449246,-0.8722431468967662,99.12775685310324,10570023.0,11309919.0136837,10612124.496166287
752,2017-01-22,643,353543,-0.37246872217596205,99.62753127782403,10305371.5,10581384.233041467,10283409.255300697
753,2017-01-23,9918,372676,0.8233831724245493,100.82338317242456,12169938.0,12897732.349720664,13556438.887660304
754,2017-01-24,8310,615887,1.1297935405902153,101.12979354059021,11969943.5,12477168.770095555,13381003.602567727
755,2017-01-25,1626,579422,0.7494439193757588,100.74944391937576,10614911.0,9747558.43430202,10347113.569802627
756,2017-01-26,395,690800,0.96817402686697,100.96817402686698,10424400.0,9995647.665244265,10770186.88673784
757,2017-01-27,2877,699297,0.0897952351944305,100.08979523519443,10925048.5,10558168.005501913,10630004.193657458
758,2017-01-28,3460,265500,-0.09641476751771985,99.90358523248229,10824750.0,10243536.501090594,10166404.687076418
759,2017-01-29,9257,607270,1.23239264146049,101.23239264146049,12155035.0,12450743.375561826,13436657.488730218
760,2017-01-30,3438,288390,0.08950015864801053,100.08950015864801,10831795.0,11443554.25069441,11515154.37761282
761,2017-01-31,7203,252673,-0.8107757291105504,99.18922427088945,11566936.5,11952221.77825253,11303601.19496409
762,2017-02-01,3152,455618,-0.21553588995557849,99.78446411004442,10858209.0,11536707.437287698,11364278.725323236
763,2017-02-02,9903,625488,1.8417375725260001,101.841737572526,12293344.0,11875028.858356483,13348418.916377284
764,2017-02-03,3105,558217,0.20410466450219542,100.2041046645022,10900108.5,10554532.535462763,10717816.26706452
765,2017-02-04,5699,652354,0.172338435222258,100.17233843522226,11465977.0,10882992.283365836,11020863.031543642
766,2017-02-05,3500,271245,1.1653977677890246,101.16539776778903,10835622.5,11582041.557456052,12514359.771687271
767,2017-02-06,9902,680853,0.7621196058274902,100.7621196058275,12320826.5,12248382.717897046,12858078.402559038
768,2017-02-07,7544,292088,-1.027033392151763,98.97296660784824,11654844.0,11723880.223570306,10902253.509848896
769,2017-02-08,3891,619921,0.6392337154086423,100.63923371540864,11088160.5,10686077.79753699,11197464.769863904
770,2017-02-09,9413,420848,0.01233771983400504,100.01233771983401,12093024.0,11919793.265951032,11929663.441818235
771,2017-02-10,3163,452615,0.5910111242183012,100.5910111242183,10858907.5,10001059.443426043,10473868.342800684
772,2017-02-11,2059,364892,0.2492387835027248,100.24923878350272,10594246.0,10881088.780686393,11080479.807488574
773,2017-02-12,9685,358030,-0.7340928208945299,99.26590717910547,12116015.0,12277590.966209322,11690316.709493699
774,2017-02-13,2714,356693,-0.4920486782735002,99.5079513217265,10721146.5,10268759.999391496,9875121.056772696
775,2017-02-14,3537,472894,-1.9011175554453668,98.09888244455463,10943847.0,11450895.116904926,9930001.072548632
776,2017-02-15,9877,640432,1.275920929380719,101.27592092938072,12295616.0,11866088.789257567,12886825.532762142
777,2017-02-16,4009,743479,0.9949286978796857,100.99492869787969,11173539.5,11008338.367192514,11804281.325496264
778,2017-02-17,787,669780,-1.9735788688765512,98.02642113112344,10492290.0,11732590.841127776,10153727.746026535
779,2017-02-18,1520,587213,1.9285396848938474,101.92853968489385,10597606.5,10685345.43215199,12228177.180067068
780,2017-02-19,3840,475964,0.7186691866615688,100.71866918666157,11005982.0,10585980.243546825,11160915.59287608
781,2017-02-20,4795,539638,0.5390678154021331,100.53906781540213,11228819.0,11424636.603001125,11855890.855322832
782,2017-02-21,1270,338893,0.3547038452964332,100.35470384529643,10423446.5,11429432.818358444,11713195.89459559
783,2017-02-22,561,539078,0.2797849654040577,100.27978496540406,10381739.0,9785964.04760436,10009792.019927606
784,2017-02-23,4600,301891,2.2469596004808072,102.2469596004808,11070945.5,11325388.35215613,13122956.032540776
785,2017-02-24,5140,415743,-0.8010197555373147,99.19898024446269,11235871.5,10369660.653876152,9728844.8494463
786,2017-02-25,3543,700928,-1.2384732663412106,98.76152673365878,11059064.0,11703815.545105912,10713036.932032943
787,2017-02-26,6491,713265,-1.8064362201432365,98.19356377985676,11654832.5,12400115.97374835,10954966.99763376
788,2017-02-27,1080,718030,-0.7327017506495755,99.26729824935042,10575015.0,10723189.399462447,10137027.998942787
789,2017-02-28,5140,437410,0.3095989642705817,100.30959896427058,11246705.0,11389713.743561296,11637392.914977761
790,2017-03-01,3480,366712,-0.5764425789351257,99.42355742106487,10879356.0,11458276.080190828,10997122.017042728
791,2017-03-02,9623,436079,-0.24031816338210643,99.75968183661789,12142639.5,10828845.587930584,10636591.0572249
792,2017-03-03,7037,298126,1.4256889900007303,101.42568899000074,11556463.0,12171335.219616573,13311886.411617158
793,2017-03-04,3660,505858,-0.7980008900126769,99.20199910998733,10984929.0,10582127.156445857,9943726.444435716
794,2017-03-05,1617,504114,1.5446942242383712,101.54469422423837,10575457.0,10557906.507808333,11793661.88719903
795,2017-03-06,1464,631414,1.7764502645524705,101.77645026455247,10608507.0,10289717.195824279,11710877.407466255
796,2017-03-07,6647,497968,1.3918724337241817,101.39187243372419,11578384.0,11207814.98262462,12321312.929603966
797,2017-03-08,7699,578921,-2.030337831865181,97.96966216813482,11829260.5,12492965.881241474,10868695.61574933
798,2017-03-09,6479,497230,-0.24409602711202247,99.75590397288798,11544415.0,10946701.794670185,10751424.972980566
799,2017-03-10,3580,252175,0.7460458876608381,100.74604588766084,10842087.5,11513022.683001459,12109859.39313013
800,2017-03-11,5665,737115,0.6924832607537734,100.69248326075378,11501557.5,11596627.47760239,12150614.08620541
801,2017-03-12,8526,745304,-1.3849233686920421,98.61507663130796,12077852.0,12496953.974258149,11389015.279304516
802,2017-03-13,6438,317939,-0.3872614059772381,99.61273859402276,11446569.5,11695667.473732237,11385858.348950446
803,2017-03-14,3614,286091,-1.0463288395290813,98.95367116047092,10865845.5,10217660.295815013,9380597.224191748
804,2017-03-15,7331,722968,-0.03803685841774387,99.96196314158226,11827684.0,13126338.211194908,13095908.724460714
805,2017-03-16,7827,266556,-0.1458593773431884,99.85414062265681,11698678.0,11966331.705652641,11849644.20377809
806,2017-03-17,5098,255576,-1.2038494833911093,98.79615051660889,11147388.0,11202383.216433123,10239303.629720235
807,2017-03-18,2129,488960,0.23388772584660864,100.23388772584661,10670280.0,10954099.498556241,11141209.679233529
808,2017-03-19,2118,635091,-1.056677483632608,98.94332251636739,10741145.5,11560612.060334112,10715270.073428025
809,2017-03-20,9543,429723,-0.13389276111907875,99.86610723888091,12123461.5,11822310.125991244,11715195.917095982
810,2017-03-21,6870,442220,-0.13688019309567157,99.86311980690432,11595110.0,12600244.962262278,12490740.807785742
811,2017-03-22,876,713658,0.6539116671992772,100.65391166719928,10532029.0,10148821.987525612,10671951.321285034
812,2017-03-23,6677,363408,1.2481972899997722,101.24819728999977,11517104.0,10900458.404915014,11899016.236914832
813,2017-03-24,1912,306435,-1.451753430932913,98.54824656906709,10535617.5,9166467.362700487,8005064.617954156
814,2017-03-25,3605,559675,-1.541452086226936,98.45854791377306,11000837.5,9747945.043835726,8514783.374854177
815,2017-03-26,4309,745085,-0.7196702625346019,99.2803297374654,11234342.5,11470810.294426244,10895074.084398562
816,2017-03-27,898,403628,-0.5995210334704721,99.40047896652953,10381414.0,10068881.336027471,9589264.509251093
817,2017-03-28,4659,742613,-0.14619518865707568,99.85380481134293,11303106.5,11094418.464458764,10977462.313533103
818,2017-03-29,3155,385819,0.44688975429777616,100.44688975429777,10823909.5,10857052.91591128,11214564.7193495
819,2017-03-30,8800,385834,-1.237518933282299,98.7624810667177,11952917.0,10869798.306932528,9879783.160306688
820,2017-03-31,3874,462506,-1.7718324716897014,98.2281675283103,11006053.0,11670320.058724843,10252854.081373082
821,2017-04-01,1455,578680,-0.3786087083789908,99.62139129162101,10580340.0,10238833.104648687,9935946.137945494
822,2017-04-02,3131,287944,0.4640562006932873,100.46405620069329,10770172.0,11955639.799345843,12326884.759900473
823,2017-04-03,6895,733838,0.45635566031199937,100.456355660312,11745919.0,10911668.732016692,11276753.260266291
824,2017-04-04,3808,484777,0.24459953619764976,100.24459953619765,11003988.5,10805116.529738529,11000796.158696648
825,2017-04-05,7998,414208,-0.4217292977755634,99.57827070222443,11806704.0,11778559.121639252,11441175.683418801
826,2017-04-06,977,309960,-0.7458225594187453,99.25417744058126,10350380.0,10567555.938349908,9970897.890814912
827,2017-04-07,5522,615697,0.3850132780366881,100.3850132780367,11412248.5,10877580.546362612,11185591.168791963
828,2017-04-08,2095,379874,0.9423606294636989,100.94236062946369,10608937.0,10507686.039585039,11261574.543155998
829,2017-04-09,1413,514999,2.183317614617412,102.18331761461741,10540099.5,9924351.229838202,11671005.32153213
830,2017-04-10,9258,562423,-0.4951393209229777,99.50486067907703,12132811.5,12118792.206479887,11722680.749741504
831,2017-04-11,7279,388287,-1.1828412428871,98.8171587571129,11649943.5,11849668.760643521,10903395.76633384
832,2017-04-12,507,510106,-0.8988213492766053,99.1011786507234,10356453.0,9225370.220180014,8506313.14075873
833,2017-04-13,9216,349159,0.5318087889621144,100.53180878896211,12017779.5,11001942.325598136,11427389.356767828
834,2017-04-14,5380,298429,-1.2519603796348013,98.7480396203652,11225214.5,11012013.181549905,10010444.877842063
835,2017-04-15,1695,402863,-0.48695231654640225,99.51304768345359,10540431.5,10596933.504696257,10207371.651459135
836,2017-04-16,2189,304269,-1.0807392568251672,98.91926074317483,10589934.5,10669797.90654315,9805206.501083016
837,2017-04-17,512,732241,1.786862865663067,101.78686286566307,10468520.5,11015666.270426013,12445156.562956465
838,2017-04-18,4095,561715,-2.4660736161810517,97.53392638381895,11099857.5,11543822.210817683,9570963.317872843
839,2017-04-19,3197,452405,-1.5276618184112398,98.47233818158875,10865602.5,10925341.649416624,9703212.194687631
840,2017-04-20,7417,494166,-0.5887426376583598,99.41125736234164,11730483.0,11398657.405617716,10927663.295491029
841,2017-04-21,8920,698645,-0.7621502556598339,99.23784974434017,12133322.5,12438863.541882193,11829143.337354325
842,2017-04-22,7577,454274,-0.019175998199861707,99.98082400180014,11742537.0,10519806.197889289,10504465.3993294
843,2017-04-23,1585,718007,-0.8319770005057937,99.16802299949421,10676003.5,11202412.88824649,10536831.287841855
844,2017-04-24,8800,401836,0.19534181118678606,100.19534181118678,11960918.0,12758841.49522646,12915114.944175888
845,2017-04-25,3423,391717,0.33318307062987274,100.33318307062987,10880458.5,11879074.700267045,12145621.156770943
846,2017-04-26,3833,535149,0.6748977764486254,100.67489777644863,11034174.5,10442975.260717418,10982893.481876317
847,2017-04-27,331,485910,-1.2896750140522033,98.71032498594779,10309155.0,10902758.868937576,9871018.857695814
848,2017-04-28,7863,643498,-1.4721196799342362,98.52788032006576,11894349.0,12239136.439482015,11061440.695534626
849,2017-04-29,7027,285772,1.447154962116012,101.44715496211602,11548286.0,11599219.751451978,12756943.721144788
850,2017-04-30,6815,264711,0.7505007841953675,100.75050078419537,11495355.5,11532030.709744677,12132431.337100971
851,2017-05-01,9641,579990,1.2873177038051618,101.28731770380516,12218195.0,12246020.037331734,13275874.200375862
852,2017-05-02,8301,511679,0.7039049384042473,100.70390493840425,11916039.5,12090676.93645069,12653800.887174089
853,2017-05-03,1636,262331,-0.948917209371855,99.05108279062814,10458365.5,9279077.90685611,8519944.139358627
854,2017-05-04,5928,296448,-1.2394945497275882,98.76050545027242,11333824.0,11320149.571552929,10328553.931770857
855,2017-05-05,6788,611620,1.1618366764520434,101.16183667645204,11663410.0,11725837.142685123,12655306.483846758
856,2017-05-06,7902,512252,-1.3399190799105265,98.66008092008947,11836526.0,9996054.450257922,8924119.1863295
857,2017-05-07,4219,466284,1.5769383159240624,101.57693831592407,11076942.0,10913265.510840384,12174816.163579633
858,2017-05-08,9059,723338,0.16263799186971814,100.16263799186972,12173469.0,11708394.594589878,11838504.988085652
859,2017-05-09,7976,597814,-1.766158877812363,98.23384112218764,11894107.0,11211877.801179234,9798950.698929343
860,2017-05-10,76,564346,-0.9215743112289889,99.078425688771,10297373.0,9723916.333580233,8986656.884597043
861,2017-05-11,6637,563065,0.5004530971411929,100.50045309714119,11608932.5,11590136.471778134,11990498.949491087
862,2017-05-12,1120,321988,0.8648173716989564,100.86481737169896,10384994.0,10787583.12734175,11479437.024700914
863,2017-05-13,6081,333542,-2.185765892064907,97.81423410793509,11382971.0,11479293.243535377,9730680.529883452
864,2017-05-14,3339,580965,0.9555680054700213,100.95556800547003,10958282.5,10942538.849944212,11706993.254320228
865,2017-05-15,4465,348153,-0.5791070797287557,99.42089292027124,11067076.5,11222843.72061319,10759558.056830186
866,2017-05-16,2111,462696,-1.2288805842069364,98.77111941579307,10653548.0,9990509.61709102,9007405.14972547
867,2017-05-17,4544,534782,-1.3717894095654921,98.6282105904345,11176191.0,11220066.035510927,10122634.507858533
868,2017-05-18,8231,473005,1.2501684502620136,101.25016845026201,11882702.5,12125812.225005697,13125946.985215308
869,2017-05-19,4870,376452,-1.2908069599950953,98.7091930400049,11162226.0,11718285.157470588,10685639.58947451
870,2017-05-20,5774,467794,0.17562739275911524,100.17562739275911,11388697.0,11665181.177713512,11805683.091920804
871,2017-05-21,6338,746697,0.27720156120804534,100.27720156120805,11640948.5,11167333.618388776,11389094.867355213
872,2017-05-22,2145,518363,2.1246388006229737,102.12463880062298,10688181.5,10288999.762822313,11988710.803320693
873,2017-05-23,9302,449773,-0.24190735224818807,99.75809264775181,12085286.5,11376656.140159534,11183130.258360984
874,2017-05-24,7173,720262,-0.3354490405631359,99.66455095943687,11794731.0,12868106.358421605,12599747.125971096
875,2017-05-25,4284,347316,1.6533807442725872,101.65338074427258,11030458.0,10822939.054777175,12145643.650195245
876,2017-05-26,1467,728807,-0.23067844514190206,99.7693215548581,10657803.5,9525984.983322721,9341442.2272092
877,2017-05-27,1382,502340,-2.7954537898428162,97.20454621015719,10527570.0,10935407.714702189,8699044.682827936
878,2017-05-28,2004,682821,-0.6935025891266005,99.3064974108734,10742210.5,10830094.601874515,10275292.530573236
879,2017-05-29,7789,415884,0.2597183917038151,100.25971839170381,11765742.0,10590497.94612489,10798272.659487942
880,2017-05-30,389,475402,1.0821636002287138,101.08216360022871,10315501.0,9089185.811661355,9954916.691844326
881,2017-05-31,7859,722348,-0.2737198825918916,99.72628011740811,11932974.0,11920706.225853074,11701730.319779562
