,date,tv,context_0_center,context_100_center,bookings_noiseless,bookings_noisy,bookings_noisy_context
554,2016-07-08,528,0.2285433396467618,100.22854333964676,10105600,9337084.056318436,9519918.728035845
555,2016-07-09,1649,0.9002687237215987,100.9002687237216,10329800,10864387.174712973,11584602.153690252
556,2016-07-10,6718,-0.628777325461795,99.3712226745382,11343600,11397003.090796743,10893981.230427306
557,2016-07-11,5185,0.3407525080560944,100.3407525080561,11037000,11322507.696182983,11595109.702627858
558,2016-07-12,9835,-1.6124896720176454,98.38751032798235,11967000,11743124.767611567,10453133.029997451
559,2016-07-13,4353,-2.5298090219945513,97.47019097800545,10870600,11008183.248486388,8984336.030890748
560,2016-07-14,2529,0.6970109751045677,100.69701097510456,10505800,10930309.607179008,11487918.387262663
561,2016-07-15,2093,-2.9209841293558854,97.07901587064411,10418600,11011793.024374029,8675005.72088932
562,2016-07-16,409,-0.8168066210323772,99.18319337896762,10081800,9278861.130301883,8625415.83347598
563,2016-07-17,5637,-0.2099345247259695,99.79006547527403,11127400,10851970.422113761,10684022.802332986
564,2016-07-18,1921,0.22773311310684732,100.22773311310685,10384200,10299866.792080568,10482053.282566046
565,2016-07-19,3535,-1.0158174534500033,98.98418254655,10707000,8948267.0302383,8135613.067478298
566,2016-07-20,8824,-0.6224407361278741,99.37755926387213,11764800,11976461.063597826,11478508.474695526
567,2016-07-21,1632,-0.027220264810238218,99.97277973518976,10326400,9757443.080341622,9735666.868493432
568,2016-07-22,9168,-0.1552265389269344,99.84477346107306,11833600,12074527.794000579,11950346.562859032
569,2016-07-23,476,-0.9841760496901064,99.0158239503099,10095200,9208866.571120711,8421525.731368626
570,2016-07-24,8488,-0.08109383232390187,99.9189061676761,11697600,11562869.43487387,11497994.369014747
571,2016-07-25,8578,1.332856554640658,101.33285655464066,11715600,11061144.0285798,12127429.272292325
572,2016-07-26,4804,-0.16744717007352047,99.83255282992648,10960800,10646029.89075362,10512072.154694803
573,2016-07-27,6240,0.2368032491633794,100.23680324916337,11248000,11338136.609095853,11527579.208426556
574,2016-07-28,5942,1.2518780943343342,101.25187809433433,11188400,11235898.371223032,12237400.8466905
575,2016-07-29,3790,0.4840133524637316,100.48401335246373,10758000,10371067.826822722,10758278.508793708
576,2016-07-30,2541,0.8586170632549828,100.85861706325498,10508200,11060352.080134427,11747245.730738413
577,2016-07-31,2069,0.004587134820103225,100.0045871348201,10413800,10751372.82018087,10755042.528036954
578,2016-08-01,8444,-0.18848411159486114,99.81151588840514,11688800,10772522.939130373,10621735.649854485
579,2016-08-02,8855,-1.2647190535784285,98.73528094642157,11771000,12394046.76923301,11382271.526370268
580,2016-08-03,5842,0.7492638918193223,100.74926389181933,11168400,11638716.996761078,12238128.110216536
581,2016-08-04,5837,0.11136023830166951,100.11136023830167,11167400,11482577.848272383,11571666.03891372
582,2016-08-05,5305,-1.1070515233252676,98.89294847667473,11061000,12150644.84830302,11265003.629642805
583,2016-08-06,5129,-1.0528611246673445,98.94713887533266,11025800,11653745.56869961,10811456.668965735
584,2016-08-07,3699,-3.288814833275994,96.71118516672401,10739800,10301150.294916866,7670098.428296071
585,2016-08-08,6303,1.0871318464043447,101.08713184640435,11260600,11128669.232085027,11998374.709208503
586,2016-08-09,3662,-1.4553075010893493,98.54469249891065,10732400,10826960.326081278,9662714.325209798
587,2016-08-10,4115,1.3823427342955423,101.38234273429555,10823000,11167309.331431665,12273183.518868098
588,2016-08-11,2399,-0.4027078551085325,99.59729214489147,10479800,10929193.123465575,10607026.83937875
589,2016-08-12,4406,-1.9505960842443657,98.04940391575563,10881200,9163544.65613794,7603067.788742447
590,2016-08-13,6369,0.01525649636989512,100.0152564963699,11273800,11139037.672589874,11151242.86968579
591,2016-08-14,8386,-0.48833987558869135,99.5116601244113,11677200,11117576.255643204,10726904.35517225
592,2016-08-15,4048,-0.8033938312995366,99.19660616870047,10809600,10577117.419432938,9934402.354393309
593,2016-08-16,7516,1.6785348034030525,101.67853480340305,11503200,12313861.78843727,13656689.631159712
594,2016-08-17,722,0.5221934947070933,100.5221934947071,10144400,10442547.456705,10860302.252470676
595,2016-08-18,5844,-1.215800993799614,98.78419900620038,11168800,10430122.252551345,9457481.457511654
596,2016-08-19,9277,-0.25624646878259294,99.74375353121741,11855400,10822664.516307062,10617667.341280987
597,2016-08-20,4516,-1.0481039025412209,98.95189609745879,10903200,10776334.6803075,9937851.558274522
598,2016-08-21,1435,-0.10970545923057268,99.89029454076943,10287000,10001714.510524813,9913950.143140355
599,2016-08-22,6931,-0.6659079778174221,99.33409202218257,11386200,12271579.311263353,11738852.929009415
600,2016-08-23,535,0.0599221473293357,100.05992214732933,10107000,9168476.650003903,9216414.367867371
601,2016-08-24,9510,0.3824345185699124,100.38243451856991,11902000,12154935.779046608,12460883.393902538
602,2016-08-25,3239,0.8940028988471451,100.89400289884715,10647800,11637270.596342117,12352472.915419832
603,2016-08-26,3140,0.5070079018157293,100.50700790181573,10628000,9818918.405413274,10224524.726865858
604,2016-08-27,6506,2.5574657022235474,102.55746570222355,11301200,10568609.287223535,12614581.849002372
605,2016-08-28,3921,1.2509044022304425,101.25090440223045,10784200,11368650.67170156,12369374.193485914
606,2016-08-29,7602,-0.1656301871142784,99.83436981288573,11520400,12291250.94514448,12158746.795453057
607,2016-08-30,9980,0.0794622772679762,100.07946227726798,11996000,12634138.38223794,12697708.20405232
608,2016-08-31,9214,-1.3486261930721324,98.65137380692786,11842800,11452826.039521027,10373925.085063322
609,2016-09-01,6915,-0.05829280269470697,99.94170719730529,11383000,10824631.860276962,10777997.618121196
610,2016-09-02,4935,-0.30531743258246424,99.69468256741753,10987000,11854758.537584849,11610504.591518877
611,2016-09-03,2538,0.40776162600805815,100.40776162600805,10507600,11164246.196311124,11490455.49711757
612,2016-09-04,1306,-1.1596064478059733,98.84039355219403,10261200,11018039.740857273,10090354.582612494
613,2016-09-05,7776,0.5440741172967857,100.54407411729679,11555200,11762848.792072462,12198108.08590989
614,2016-09-06,1608,-0.7480616312023385,99.25193836879767,10321600,10220675.133599548,9622225.828637676
615,2016-09-07,4027,-0.6543489620974784,99.34565103790253,10805400,11199366.72090939,10675887.551231408
616,2016-09-08,2394,-1.4105188708932286,98.58948112910677,10478800,11597657.561507469,10469242.464792887
617,2016-09-09,9021,-0.09570902535588621,99.90429097464411,11804200,13683958.558047006,13607391.337762296
618,2016-09-10,8949,-0.5217587497443619,99.47824125025564,11789800,11544817.080601754,11127410.080806265
619,2016-09-11,7187,0.8186612742148033,100.8186612742148,11437400,12239405.57056849,12894334.589940334
620,2016-09-12,8276,1.776588080952412,101.77658808095241,11655200,9947601.339382486,11368871.804144416
621,2016-09-13,4056,0.4142418130007967,100.4142418130008,10811200,11458092.938866153,11789486.38926679
622,2016-09-14,9008,1.2785288364452834,101.27852883644529,11801600,10979491.809745016,12002314.878901243
623,2016-09-15,4758,-1.052986357928603,98.9470136420714,10951600,10274814.460365156,9432425.374022273
624,2016-09-16,803,1.3320781707733373,101.33207817077334,10160600,9705803.845408347,10771466.382027017
625,2016-09-17,6247,-3.2392402288416475,96.76075977115835,11249400,11238905.68332133,8647513.500248013
626,2016-09-18,3847,-0.08622099284782084,99.91377900715217,10769400,10746094.13892927,10677117.344651014
627,2016-09-19,3390,-1.2058322238630226,98.79416777613697,10678000,10480509.309620688,9515843.53053027
628,2016-09-20,647,0.033025010923791516,100.0330250109238,10129400,10305267.91358942,10331687.922328454
629,2016-09-21,9068,-1.0923006175754448,98.90769938242455,11813600,11998606.039858274,11124765.545797918
630,2016-09-22,5874,1.562825792792095,101.5628257927921,11174800,12185504.770110039,13435765.404343715
631,2016-09-23,780,-0.23950666650480612,99.76049333349519,10156000,10489098.050570505,10297492.71736666
632,2016-09-24,645,1.4315601323411136,101.43156013234112,10129000,10579492.429205222,11724740.535078112
633,2016-09-25,764,0.7959568233151841,100.79595682331518,10152800,10440751.056430463,11077516.51508261
634,2016-09-26,3932,-0.22263366346836852,99.77736633653163,10786400,10135282.778898453,9957175.848123759
635,2016-09-27,8952,0.3016226151595284,100.30162261515953,11790400,12490387.766373549,12731685.858501172
636,2016-09-28,1036,0.32554025480964477,100.32554025480964,10207200,9277116.529983412,9537548.733831128
637,2016-09-29,8504,-1.8993937681205155,98.10060623187948,11700800,11881470.64765804,10361955.633161629
638,2016-09-30,6793,-2.159784773838815,97.84021522616119,11358600,12115891.890971052,10388064.071899999
639,2016-10-01,3575,-0.9875077038106921,99.01249229618931,10715000,10892729.528547755,10102723.3654992
640,2016-10-02,541,0.4819411765852349,100.48194117658524,10108200,10043752.709419526,10429305.650687713
641,2016-10-03,5159,-0.6136863413400988,99.3863136586599,11031800,11182825.783757258,10691876.710685179
642,2016-10-04,8778,-1.8287087228067231,98.17129127719328,11755600,11234799.66187722,9771832.683631841
643,2016-10-05,3367,-1.5501942217483669,98.44980577825163,10673400,10202123.38832529,8961968.010926597
644,2016-10-06,1196,0.26719447221152737,100.26719447221153,10239200,10211062.523340661,10424818.101109883
645,2016-10-07,2510,0.5259426831885704,100.52594268318857,10502000,10987993.858939147,11408748.005490003
646,2016-10-08,300,-0.07730886240869635,99.9226911375913,10060000,9942436.016143044,9880588.926216088
647,2016-10-09,7043,0.06893760468351928,100.06893760468353,11408600,11873370.708687464,11928520.792434279
648,2016-10-10,3705,-0.9202045866354487,99.07979541336455,10741000,10467755.762302315,9731592.092993956
649,2016-10-11,5542,0.056056270302853,100.05605627030285,11108400,10733399.93733774,10778244.953580022
650,2016-10-12,809,-1.7257696173999917,98.27423038260001,10161800,9765958.898371698,8385343.204451705
651,2016-10-13,2603,1.559913859934936,101.55991385993494,10520600,9582204.635929752,10830135.723877702
652,2016-10-14,5241,-1.2822681819520432,98.71773181804795,11048200,11294998.311788166,10269183.766226532
653,2016-10-15,9181,-0.7791662412980558,99.22083375870194,11836200,12211192.519655434,11587859.52661699
654,2016-10-16,5924,0.2430409226021414,100.24304092260215,11184800,12030114.623311045,12224547.361392757
655,2016-10-17,3488,1.1540464862287396,101.15404648622874,10697600,10127656.877627442,11050894.066610433
656,2016-10-18,3035,0.49600234400899174,100.49600234400899,10607000,10242070.806531157,10638872.68173835
657,2016-10-19,1248,1.991387639543539,101.99138763954353,10249600,10381229.874977455,11974339.986612286
658,2016-10-20,6262,-0.2527815389363435,99.74721846106365,11252400,11246269.96272137,11044044.731572295
659,2016-10-21,600,0.5054814776208505,100.50548147762085,10120000,9982967.510826217,10387352.692922898
660,2016-10-22,147,0.9528550086717219,100.95285500867172,10029400,10586528.915540652,11348812.92247803
661,2016-10-23,1319,0.2690362749606332,100.26903627496063,10263800,10035665.930988345,10250894.950956851
662,2016-10-24,3833,0.05942368019530136,100.0594236801953,10766600,11409776.189886231,11457315.134042472
663,2016-10-25,9721,0.8019574033308893,100.80195740333089,11944200,11646389.915202267,12287955.837866979
664,2016-10-26,8280,2.194055943804392,102.19405594380439,11656000,10887505.333782956,12642750.08882647
665,2016-10-27,9723,-0.6988091091684371,99.30119089083156,11944600,11539479.581324207,10980432.293989457
666,2016-10-28,830,-0.3419988286662807,99.65800117133372,10166000,9595117.933997666,9321518.871064642
667,2016-10-29,3799,-0.04157265611250768,99.9584273438875,10759800,10827543.251162458,10794285.126272451
668,2016-10-30,3622,-0.9702404748695997,99.0297595251304,10724400,10287486.154670244,9511293.774774564
669,2016-10-31,5564,0.519839612700388,100.5198396127004,11112800,10039592.137774872,10455463.827935182
670,2016-11-01,3491,1.2956970570231683,101.29569705702316,10698200,10079428.799908338,11115986.445526872
671,2016-11-02,2004,1.0274091375827847,101.02740913758278,10400800,10506041.305422956,11327968.615489185
672,2016-11-03,9468,-1.5050665299787693,98.49493347002124,11893600,12512721.165759476,11308667.94177646
673,2016-11-04,9512,-1.5014600793484367,98.49853992065157,11902400,11531373.600495681,10330205.537016932
674,2016-11-05,6473,0.8430650829372762,100.84306508293727,11294600,11351852.309514634,12026304.375864455
675,2016-11-06,3319,-1.0119547259650552,98.98804527403495,10663800,11369536.674614802,10559972.893842759
676,2016-11-07,4120,0.7131489077702337,100.71314890777023,10824000,11937369.286496628,12507888.412712814
677,2016-11-08,712,0.7899297045363505,100.78992970453635,10142400,10840526.455167543,11472470.218796624
678,2016-11-09,6888,0.6605824157179839,100.66058241571798,11377600,10931117.46910664,11459583.401681028
679,2016-11-10,7986,-0.07800797437006368,99.92199202562993,11597200,11543052.61538256,11480646.235886509
680,2016-11-11,8037,0.7611448991174303,100.76114489911743,11607400,11455246.37659929,12064162.295893233
681,2016-11-12,9210,-0.04161292801195749,99.95838707198804,11842000,10659312.21389046,10626021.871480893
682,2016-11-13,672,-0.7363679162870568,99.26363208371295,10134400,10059961.128734445,9470866.7957048
683,2016-11-14,3537,0.9292216473752077,100.92922164737521,10707400,10825724.780319186,11569102.098219352
684,2016-11-15,7182,0.16217919884255563,100.16217919884255,11436400,11127115.281545008,11256858.640619053
685,2016-11-16,3457,1.1989826373353758,101.19898263733538,10691400,10481361.80821815,11440547.91808645
686,2016-11-17,4725,-0.2563248311880809,99.74367516881192,10945000,10949611.073784465,10744551.208834
687,2016-11-18,5625,1.4998250218746791,101.49982502187468,11125000,10889378.055039808,12089238.072539551
688,2016-11-19,2491,-0.5688891470507641,99.43111085294923,10498200,10810157.403886212,10355046.0862456
689,2016-11-20,4346,1.1073859190820605,101.10738591908206,10869200,10900177.160250736,11786085.895516384
690,2016-11-21,6044,-0.44097455868924934,99.55902544131075,11208800,11441776.176303763,11088996.529352363
691,2016-11-22,4854,0.46291743666722207,100.46291743666723,10970800,11484912.096238678,11855246.045572456
692,2016-11-23,5083,-1.5345612516383622,98.46543874836163,11016600,11587762.730692945,10360113.729382256
693,2016-11-24,8196,-0.2161624114636811,99.78383758853631,11639200,11695800.743461067,11522870.814290121
694,2016-11-25,2036,0.28910630348621397,100.28910630348621,10407200,9582158.536666572,9813443.579455543
695,2016-11-26,8551,-1.4339352360706434,98.56606476392936,11710200,11771646.544558443,10624498.355701929
696,2016-11-27,6018,0.035662069167631816,100.03566206916763,11203600,12213638.231428415,12242167.88676252
697,2016-11-28,2929,-0.3661974546738853,99.63380254532612,10585800,11287280.272052068,10994322.30831296
698,2016-11-29,8982,-1.0385525679506658,98.96144743204934,11796400,12104572.82526488,11273730.770904347
699,2016-11-30,3807,0.061979186731546176,100.06197918673155,10761400,11014360.393101783,11063943.74248702
700,2016-12-01,288,0.17030152565083387,100.17030152565083,10057600,10932999.753332583,11069240.973853251
701,2016-12-02,78,0.47227377031767237,100.47227377031767,10015600,9254961.545143666,9632780.561397804
702,2016-12-03,6933,0.33865961763536767,100.33865961763537,11386600,10353509.069222953,10624436.763331247
703,2016-12-04,2634,-0.97392618397923,99.02607381602077,10526800,9724930.535023104,8945789.58783972
704,2016-12-05,3873,0.6477121496356594,100.64771214963567,10774600,10845655.655234106,11363825.374942634
705,2016-12-06,6589,-0.6326216049713522,99.36737839502865,11317800,11425288.77452765,10919191.490550568
706,2016-12-07,9382,-2.2300742601970978,97.7699257398029,11876400,11324990.067565799,9540930.65940812
707,2016-12-08,9187,-0.4550508226309447,99.54494917736905,11837400,11844348.681919174,11480308.02381442
708,2016-12-09,9817,0.33010406837869105,100.33010406837869,11963400,12400723.56503418,12664806.819737135
709,2016-12-10,5136,-0.07195516378815023,99.92804483621185,11027200,11389524.772737987,11331960.641707467
710,2016-12-11,5426,0.6181296594820541,100.61812965948205,11085200,11288771.024679298,11783274.752264941
711,2016-12-12,3387,1.0440536181760152,101.04405361817601,10677400,9802941.535956802,10638184.430497615
712,2016-12-13,5723,-1.8704095496874422,98.12959045031256,11144600,11297238.280545553,9800910.6407956
713,2016-12-14,5473,0.19670959558301318,100.19670959558302,11094600,11192288.76781293,11349656.444279341
714,2016-12-15,3935,0.816171287608147,100.81617128760814,10787000,10054079.223283553,10707016.25337007
715,2016-12-16,5075,0.5794283949284862,100.57942839492848,11015000,9030327.21733521,9493869.933277998
716,2016-12-17,3050,-1.1512158904348024,98.8487841095652,10610000,10241414.25997931,9320441.547631467
717,2016-12-18,579,-1.6534804503211262,98.34651954967887,10115800,9889934.874792984,8567150.514536083
718,2016-12-19,8746,-0.45417449694469647,99.5458255030553,11749200,11838426.794999167,11475087.19744341
719,2016-12-20,7301,0.7665275607745574,100.76652756077456,11460200,10634153.788815714,11247375.837435361
720,2016-12-21,5315,1.0660461655216285,101.06604616552163,11063000,11342068.10999165,12194905.042408952
721,2016-12-22,2476,0.4383447676414153,100.43834476764141,10495200,10848005.441155886,11198681.255269019
722,2016-12-23,3077,-0.5747402962093258,99.42525970379067,10615400,10444602.905784573,9984810.668817112
723,2016-12-24,7757,-0.3197462858447128,99.68025371415528,11551400,12286676.548424812,12030879.519749042
724,2016-12-25,169,-0.7263465186399429,99.27365348136006,10033800,9529838.264102649,8948761.049190694
725,2016-12-26,6452,0.22886691436400292,100.228866914364,11290400,11707425.157140136,11890518.688631339
726,2016-12-27,4534,-1.2029811569647997,98.7970188430352,10906800,10403966.69582266,9441581.77025082
727,2016-12-28,4196,1.1780780214148676,101.17807802141486,10839200,10989206.994404728,11931669.41153662
728,2016-12-29,2579,-0.16752572107944433,99.83247427892056,10515800,9367094.696210835,9233074.11934728
729,2016-12-30,3733,-1.4910839702377803,98.50891602976222,10746600,10914196.90160722,9721329.725416996
730,2016-12-31,2979,-0.7154212693175607,99.28457873068244,10595800,10771279.766708093,10198942.751254044
731,2017-01-01,8242,0.1408629108567697,100.14086291085677,11648400,11084295.603338271,11196985.932023687
732,2017-01-02,6530,-0.3036331850969618,99.69636681490304,11306000,10948152.458662964,10705245.910585394
733,2017-01-03,7384,-0.37360079900576987,99.62639920099423,11476800,12226332.382846985,11927451.74364237
734,2017-01-04,5936,-0.43585178155169285,99.56414821844831,11187200,10964766.297031144,10616084.871789789
735,2017-01-05,1786,0.001866368116448241,100.00186636811645,10357200,10551534.008590758,10553027.103083916
736,2017-01-06,5240,0.25555686447102266,100.25555686447102,11048000,11905398.438150132,12109843.92972695
737,2017-01-07,1029,0.002965030256062475,100.00296503025606,10205800,9567807.65028234,9570179.67448719
738,2017-01-08,100,-0.21984438587690416,99.78015561412309,10020000,9314951.196156904,9139075.68745538
739,2017-01-09,5500,-0.3747850444848361,99.62521495551516,11100000,10271200.35772671,9971372.32213884
740,2017-01-10,192,-0.17321481746796313,99.82678518253203,10038400,10049319.994333718,9910748.140359348
741,2017-01-11,5281,2.385871548210179,102.38587154821018,11056200,10298190.915133279,12206888.153701423
742,2017-01-12,936,-0.12567917663603256,99.87432082336397,10187200,9981660.124916773,9881116.783607947
743,2017-01-13,8797,-1.4630371361182846,98.53696286388171,11759400,12051278.136400389,10880848.427505761
744,2017-01-14,7328,-0.9304533281137892,99.06954667188621,11465600,11763752.852413276,11019390.189922245
745,2017-01-15,6161,-0.19872955600970896,99.80127044399029,11232200,11347845.733195104,11188862.088387337
746,2017-01-16,7442,0.7602374979846384,100.76023749798463,11488400,11400238.685534922,12008428.683922634
747,2017-01-17,6245,-1.3609779204152148,98.63902207958479,11249000,10617895.118114986,9529112.781782813
748,2017-01-18,5377,0.7526528450051304,100.75265284500513,11075400,12019052.35823077,12621174.634234874
749,2017-01-19,1786,-0.3284880913434396,99.67151190865656,10357200,10237212.259517474,9974421.786442723
750,2017-01-20,4279,1.8091270674719488,101.80912706747195,10855800,11176016.617722582,12623318.271700142
751,2017-01-21,1727,-1.828321169102338,98.17167883089766,10345400,10211083.497549217,8748426.562267346
752,2017-01-22,643,1.8855521288911092,101.8855521288911,10128600,10050464.890916115,11558906.594029002
753,2017-01-23,9918,0.6778564032692451,100.67785640326925,11983600,12361510.689632159,12903795.812247556
754,2017-01-24,8310,0.6935403786816569,100.69354037868166,11662000,11687944.073486825,12242776.37643215
755,2017-01-25,1626,0.05130002970332831,100.05130002970333,10325200,11000807.598186083,11041847.621948745
756,2017-01-26,395,0.4005725210184853,100.40057252101849,10079000,10430579.394343205,10751037.411157994
757,2017-01-27,2877,0.2509551099872516,100.25095510998725,10575400,12318154.402895994,12518918.490885796
758,2017-01-28,3460,-1.5664996347507172,98.43350036524929,10692000,11440330.434154332,10187130.726353757
759,2017-01-29,9257,-0.11941400041834264,99.88058599958165,11851400,12675954.23130112,12580423.030966446
760,2017-01-30,3438,1.0149530747460094,101.014953074746,10687600,11259453.945679978,12071416.405476784
761,2017-01-31,7203,-1.3253409492582573,98.67465905074174,11440600,10846580.519729257,9786307.76032265
762,2017-02-01,3152,-0.9893031414476862,99.01069685855231,10630400,10835636.658076478,10044194.14491833
763,2017-02-02,9903,-2.0709713699111445,97.92902863008885,11980600,12129040.174524385,10472263.07859547
764,2017-02-03,3105,-0.476193917447232,99.52380608255277,10621000,10485323.448108984,10104368.314151198
765,2017-02-04,5699,-0.3329516119742031,99.66704838802579,11139800,10926728.032463118,10660366.742883757
766,2017-02-05,3500,-1.193114587442249,98.80688541255775,10700000,9459294.314734668,8504802.644780869
767,2017-02-06,9902,0.12191282746380869,100.1219128274638,11980400,11513128.837938955,11610659.099910002
768,2017-02-07,7544,0.35956895624207375,100.35956895624207,11508800,11775705.909139236,12063361.074132895
769,2017-02-08,3891,0.15520528275487935,100.15520528275488,10778200,9668644.190836843,9792808.417040747
770,2017-02-09,9413,0.45109083929788085,100.45109083929788,11882600,12036477.381614784,12397350.053053088
771,2017-02-10,3163,0.5985552002196028,100.59855520021961,10632600,10055699.413744863,10534543.573920546
772,2017-02-11,2059,0.8639817629105475,100.86398176291054,10411800,10420822.27828899,11112007.688617429
773,2017-02-12,9685,0.6322056431400621,100.63220564314007,11937000,12107337.690907639,12613102.205419688
774,2017-02-13,2714,0.015201336109009318,100.01520133610902,10542800,10579013.719552025,10591174.788439233
775,2017-02-14,3537,0.8476245269590247,100.84762452695902,10707400,10061129.245606992,10739228.867174212
776,2017-02-15,9877,-0.11596280889512624,99.88403719110488,11975400,12817217.962467585,12724447.715351483
777,2017-02-16,4009,-1.2915164777754304,98.70848352222457,10801800,11061887.642803205,10028674.460582862
778,2017-02-17,787,-2.4407526131798654,97.55924738682013,10157400,10408760.517817125,8456158.427273232
779,2017-02-18,1520,0.5286859881659183,100.52868598816592,10304000,10610565.918116352,11033514.708649086
780,2017-02-19,3840,1.7754531503755595,101.77545315037555,10768000,10681096.781333584,12101459.301634032
781,2017-02-20,4795,0.6375419908867558,100.63754199088676,10959000,11973819.236383518,12483852.829092924
782,2017-02-21,1270,0.6431393728721002,100.6431393728721,10254000,9392995.67670623,9907507.17500391
783,2017-02-22,561,0.9154806227173397,100.91548062271734,10112200,10698328.31268433,11430712.810858201
784,2017-02-23,4600,1.01884330136491,101.01884330136491,10920000,11985388.896782149,12800463.537874077
785,2017-02-24,5140,0.6994152037935901,100.69941520379359,11028000,10659039.889776446,11218572.052811317
786,2017-02-25,3543,0.4368975990475895,100.43689759904758,10708600,10588855.219300928,10938373.298539
787,2017-02-26,6491,0.626027472011737,100.62602747201174,11298200,11296063.562248802,11796885.539858192
788,2017-02-27,1080,0.7946298601182653,100.79462986011826,10216000,10431425.733483048,11067129.62157766
789,2017-02-28,5140,-0.45170155308020854,99.54829844691979,11028000,10668976.751727268,10307615.509263102
790,2017-03-01,3480,1.9451335921813655,101.94513359218136,10696000,10836407.376394043,12392514.250139136
791,2017-03-02,9623,-2.7447643725455526,97.25523562745445,11924600,11706417.47961998,9510605.981583538
792,2017-03-03,7037,-0.05608408624496392,99.94391591375503,11407400,11773954.470171442,11729087.201175472
793,2017-03-04,3660,0.29696530790595377,100.29696530790595,10732000,10291988.865795853,10529561.112120615
794,2017-03-05,1617,0.9968619160577609,100.99686191605777,10323400,9878169.932314664,10675659.465160873
795,2017-03-06,1464,1.45884391325892,101.45884391325892,10292800,10182350.942825422,11349426.073432557
796,2017-03-07,6647,1.0229981365317857,101.02299813653178,11329400,11416544.669652333,12234943.178877762
797,2017-03-08,7699,-0.3731689245144642,99.62683107548554,11539800,11337663.478581952,11039128.33897038
798,2017-03-09,6479,0.16932033684883932,100.16932033684884,11295800,11481291.920190815,11616748.189669887
799,2017-03-10,3580,0.6571247753208145,100.65712477532081,10716000,10846537.177671561,11372236.997928213
800,2017-03-11,5665,1.3597066086254375,101.35970660862544,11133000,10767923.316776777,11855688.603677128
801,2017-03-12,8526,0.7062103670835752,100.70621036708357,11705200,11586972.819237169,12151941.112904029
802,2017-03-13,6438,1.797292600732656,101.79729260073266,11287600,9877043.684700958,11314877.765287083
803,2017-03-14,3614,-0.36316726271523897,99.63683273728476,10722800,10199541.982127417,9909008.171955226
804,2017-03-15,7331,-2.705424943485755,97.29457505651425,11466200,11890785.613020087,9726445.658231482
805,2017-03-16,7827,-2.025362754207712,97.9746372457923,11565400,10781924.939028867,9161634.735662697
806,2017-03-17,5098,-2.204537651037166,97.79546234896283,11019600,11783613.005324455,10019982.884494722
807,2017-03-18,2129,0.6371441168041938,100.6371441168042,10425800,10231958.734610518,10741674.028053874
808,2017-03-19,2118,-0.48966088176577144,99.51033911823423,10423600,10732018.52215382,10340289.816741204
809,2017-03-20,9543,0.32802895112445923,100.32802895112447,11908600,11960090.67832532,12222513.839224886
810,2017-03-21,6870,1.1599036820744628,101.15990368207446,11374000,11325063.104396496,12252986.050056066
811,2017-03-22,876,-1.2497992490832215,98.75020075091678,10175200,10570814.70900141,9570975.309734834
812,2017-03-23,6677,1.2568216223657998,101.2568216223658,11335400,11449813.614214765,12455270.912107404
813,2017-03-24,1912,-0.6164763388858948,99.38352366111411,10382400,11448327.321437601,10955146.250328885
814,2017-03-25,3605,-0.14932133746994958,99.85067866253004,10721000,10841332.602927769,10721875.53295181
815,2017-03-26,4309,-0.7566640255008971,99.2433359744991,10861800,11728559.194038162,11123227.973637445
816,2017-03-27,898,-1.8926069582179024,98.1073930417821,10179600,9506142.797507789,7992057.230933467
817,2017-03-28,4659,0.3398585423244085,100.33985854232441,10931800,11696442.578298328,11968329.412157856
818,2017-03-29,3155,-0.17474380229363828,99.82525619770637,10631000,11271713.206290087,11131918.164455175
819,2017-03-30,8800,-1.4408879951832938,98.55911200481671,11760000,11607980.813842297,10455270.417695662
820,2017-03-31,3874,1.167862773673576,101.16786277367358,10774800,10943598.23235449,11877888.451293351
821,2017-04-01,1455,-0.7228776142978035,99.2771223857022,10291000,9804157.55608594,9225855.464647697
822,2017-04-02,3131,0.3295923761249554,100.32959237612495,10626200,9962179.602730118,10225853.503630081
823,2017-04-03,6895,0.8729320519012136,100.87293205190122,11379000,12133281.602540664,12831627.244061636
824,2017-04-04,3808,-0.6411327577513146,99.35886724224869,10761600,11153110.122363623,10640203.916162571
825,2017-04-05,7998,0.18358747768278436,100.18358747768278,11599600,12549715.460285727,12696585.442431955
826,2017-04-06,977,-0.3361768761611932,99.66382312383881,10195400,10149248.921087902,9880307.420158947
827,2017-04-07,5522,-0.6478585427559322,99.35214145724407,11104400,11124847.849009497,10606561.01480475
828,2017-04-08,2095,0.7174948436037161,100.71749484360372,10419000,9621082.788309053,10195078.663192026
829,2017-04-09,1413,-0.25612577786360613,99.7438742221364,10282600,10237255.240710428,10032354.618419543
830,2017-04-10,9258,-0.8198244670877755,99.18017553291223,11851600,11959512.818124797,11303653.244454578
831,2017-04-11,7279,-0.07721362744777238,99.92278637255222,11455800,11545842.098693915,11484071.196735697
832,2017-04-12,507,-0.31021925392141747,99.68978074607858,10101400,10469574.8339392,10221399.430802066
833,2017-04-13,9216,1.3908707744459503,101.39087077444594,11843200,12250517.279312955,13363213.898869716
834,2017-04-14,5380,1.6558030723655843,101.65580307236559,11076000,11143136.416757498,12467778.874649966
835,2017-04-15,1695,-0.1859323396310338,99.81406766036896,10339000,10913310.433765396,10764564.562060568
836,2017-04-16,2189,1.3364274758910188,101.33642747589101,10437800,9583641.10326716,10652783.083979975
